1320;Ginkgo biloba;geöffnete, weit entwickelte Samenanlage: innen der junge Same (weisslich), aussen das fleischige Integument (gelblich);Gink004.jpg;Detail
1320;Ginkgo biloba;Baum mit beginnender Herbstfärbung;Gink005.jpg;Portrait
1320;Ginkgo biloba;;Ginkginbil.1.tif;Herbar
1340;Pinaceae;Picea abies;Pina052.jpg;Portrait
1340;Pinaceae;Pinus cembra;Pina044.jpg;Portrait
1340;Pinaceae;Nadeln einheimischer Pinaceae (von oben nach unten resp. von links nach rechts): 5 Nadeln in einem Büschel (Pinus cembra), 2 Nadeln in einem Büschel (Pinus mugo oder Pinus sylvestris), Nadeln einzeln (Picea abies und Abies alba), Nadeln in Büscheln zu 20-40 (Larix decidua);Pina061.jpg;Detail
1340;Pinaceae;Abies alba;PinaAbialb.1.tif;Herbar
1340;Pinaceae;Pinus sylvestris;PinaPinsil.1.tif;Herbar
1350;Abies alba;Zweig mit zahlreichen männlichen Blüten;Pina003.jpg;Detail
1350;Abies alba;Baum mit aufrechten Zapfen und Zapfenspindeln;Pina004.jpg;Portrait
1350;Abies alba;Zweig mit aufrechten Zapfenspindeln;Pina067.jpg;Detail
1350;Abies alba;Nadeln gescheitelt;PinaAbialb.1.tif;Herbar
1350;Abies alba;Nadeln stumpf, einzeln, gescheitelt, unterseits mit 2 weisslichen Wachsstreifen;PinaAbialb.2.tif;Herbar
1350;Abies alba;Abies alba rechts (Mitte Picea abies, links Taxus baccata);Pina058.jpg;Detail
1350;Abies alba;Baum (daneben Fagus sylvatica);Vege175.jpg;Standort
1360;Larix decidua;Herbstaspekt in einem Nadelwald mit Larix decidua;Pina005.jpg;Standort
1360;Larix decidua;Zweig im Frühling, mit jungen Nadelbüscheln (grün), männlichen Blüten (gelblich) und einem jungen Zapfen (rot);Pina006.jpg;Detail
1360;Larix decidua;Sommerzweig mit gut entwickelten Nadelbüscheln, einer alten (verdorrten) männlichen Blüte und einem verholzten, letztjährigen Zapfen;Pina007.jpg;Detail
1360;Larix decidua;Zweig mit jungen Zapfen, links Teil eines letztjährigen, verholzten Zapfens;Pina016.jpg;Detail
1360;Larix decidua;Nadeln in Büscheln zu 20-40;PinaLardec.1.tif;Herbar
1360;Larix decidua;Herbstaspekt in einem Nadelwald mit Larix decidua;Vege087.jpg;Standort
1360;Larix decidua;Larix decidua (links) neben Pinus cembra (rechts);Pina031.jpg;Portrait
1360;Larix decidua;;Vege095.jpg;Portrait
1360;Larix decidua;Lärchengruppe;Pina069.jpg;Standort
1360;Larix decidua;Larix decidua (Hintergrund, im Vordergrund Alnus viridis, Betulaceae);Vege102.jpg;Standort
