
7257	Ajuga pyramidalis
7258	Ajuga reptans
7259	Glechoma hederacea
7260	Teucrium
7261	Teucrium montanum
7262	Acinos alpinus
7263	Galeopsis
7264	Galeopsis tetrahit
7265	Lamium
7266	Lamium album
7267	Lamium maculatum
7268	Lamium montanum
7269	Lamium purpureum
7270	Prunella vulgaris
7271	Salvia
7272	Salvia glutinosa
7273	Salvia pratensis
7274	Stachys
7275	Stachys recta
7276	Stachys sylvatica
7277	Origanum vulgare
7278	Thymus serpyllum
7279	Mentha arvensis
7280	Dactylorhiza
7281	xx
7282	Ophrys
7283	x
7284	Arrhenatherum elatius
7285	Festuca
7286	Festuca arundinacea
7287	Festuca pratensis
7288	Festuca rubra
7289	Festuca valesiaca
7290	Cynosurus cristatus
7299	Sesleria caerulea
7826	sax
8159	Geraniales
8160	lijliu
9308	Sempervivum montanum
