ID	NAME	RANK	TYPE
14404	Blüten einzeln, in einer lockeren Spirre		MORTEXT
14405	Blüten einzeln, kurz gestielt		MORTEXT
14406	Blüten einzeln, kurz gestielt, rosa		MORTEXT
14407	Blüten einzeln, kurz gestielt, weiss		MORTEXT
14408	Blüten einzeln, nickend		MORTEXT
14409	Blüten einzeln, zu 1–4 in den Blattachseln		MORTEXT
14410	Blüten entlang der Triebespitzen, rosa, stark riechend		MORTEXT
14411	Blüten gelb		MORTEXT
14412	Blüten gelb 		MORTEXT
14413	Blüten gelb oder orange		MORTEXT
14414	Blüten gelb und weiss, oft rot überlaufen		MORTEXT
14415	Blüten gelb, 2–2.5cm lang		MORTEXT
14416	Blüten gelb, 3–4.5cm lang		MORTEXT
14417	Blüten gelb, 3–5cm lang		MORTEXT
14418	Blüten gelb, gross (2.5–3cm)		MORTEXT
14419	Blüten gelb, gross (bis 6cm im Durchmesser)		MORTEXT
14420	Blüten gelb, in einfachen Dolden		MORTEXT
14421	Blüten gelb, in hängenden Trauben		MORTEXT
14422	Blüten gelb, klein (<4mm lang)		MORTEXT
14423	Blüten gelb, klein (bis 1cm)		MORTEXT
14424	Blüten gelb, nach der Blüte dunkelbraun verfärbend		MORTEXT
14425	Blüten gelb, nach der Blüte weiss bis hellbraun verfärbend		MORTEXT
14426	Blüten gelb, relativ gross (5–10mm lang)		MORTEXT
14427	Blüten gelbgrün oder weiss		MORTEXT
14428	Blüten gelblich		MORTEXT
14429	Blüten gelblich oder rotviolett		MORTEXT
14430	Blüten gelblich, in kegelförmigen Rispen		MORTEXT
14431	Blüten gelblich, violett geadert		MORTEXT
14432	Blüten gelblichweiss, in Rispen in den Blattachseln		MORTEXT
14433	Blüten gespornt		MORTEXT
14434	Blüten glockenförmig, braunviolett		MORTEXT
14435	Blüten gross (>2cm im Durchmesser), blau bis violett		MORTEXT
14436	Blüten gross (>2cm im Durchmesser), rot		MORTEXT
14437	Blüten gross (bis 4cm), dunkelviolett, mit langem Sporn		MORTEXT
14438	Blüten gross (bis 7cm lang)		MORTEXT
14439	Blüten grün		MORTEXT
14440	Blüten grün, nickend		MORTEXT
14441	Blüten hellgelb		MORTEXT
14442	Blüten hellgelb mit dunkelgelbem bis orangem Schlund		MORTEXT
14443	Blüten hellgelb, in dichten, zylindrischen Trauben		MORTEXT
14444	Blüten hellgelb, mit dunklen Punkten		MORTEXT
14445	Blüten im Herbst erscheinend		MORTEXT
14446	Blüten im Herbst erscheinend, Früchte im Frühling reifend		MORTEXT
14447	Blüten im Spätsommer oder Herbst erscheinend		MORTEXT
14448	Blüten in 5- bis 15blütigen Köpfen, diese in einer eng zusammengezogenen Spirre		MORTEXT
14449	Blüten in Dolden		MORTEXT
14450	Blüten in Gruppen am Ende der Triebe, rosa, stark riechend		MORTEXT
14451	Blüten in Knäueln, unscheinbar		MORTEXT
14452	Blüten in Kolben		MORTEXT
14453	Blüten in Trauben (oder Rispen), manchmal auf 1 Blüte reduziert		MORTEXT
14454	Blüten in Trauben, manchmal auf 1 Blüte reduziert		MORTEXT
14455	Blüten in Wickeln angeordnet		MORTEXT
14456	Blüten in abstehenden, vielblütigen Schirmrispen		MORTEXT
14457	Blüten in abstehenden, wenigblütigen Schirmrispen		MORTEXT
14458	Blüten in allseitswendigen Trauben		MORTEXT
14459	Blüten in aufrechten Ähren oder Trauben		MORTEXT
14460	Blüten in dichten Halbquirlen, am Ende der Stengel gehäuft		MORTEXT
14461	Blüten in dichten, zylindrischen Rispen		MORTEXT
14462	Blüten in einfachen Dolden		MORTEXT
14463	Blüten in einfachen Dolden, manchmal auf 1 Blüte reduziert		MORTEXT
14464	Blüten in einseitswendigen Trauben		MORTEXT
14465	Blüten in endständigen, doldenartigen Trauben		MORTEXT
14466	Blüten in gestielten Trauben in den Achseln von Stengelblättern		MORTEXT
14467	Blüten in hängenden Trauben		MORTEXT
14468	Blüten in hängenden, schlanken, vielblütigen Rispen		MORTEXT
14469	Blüten in kleinen Ähren, diese einen kopfigen Blütenstand bildend		MORTEXT
14470	Blüten in kopfigen Trauben oder Ähren		MORTEXT
14471	Blüten in kopfigen Ähren, zur Fruchtzeit weisswollige Knäuel		MORTEXT
14472	Blüten in kugeligen bis zylindrischen Ähren		MORTEXT
14473	Blüten in lockerem Blütenstand		MORTEXT
14474	Blüten in lockeren, lang gestreckten Trauben		MORTEXT
14475	Blüten in schlaff überhängenden, wenigblütigen Schirmrispen		MORTEXT
14476	Blüten in schlanken, ährenartigen Blütenständen		MORTEXT
14477	Blüten in unverzweigten, zylindrischen Kolben		MORTEXT
14478	Blüten in vielblütigen Trauben		MORTEXT
14479	Blüten in vielblütigen, lang gestielten, einseitswendigen Trauben		MORTEXT
14480	Blüten in wenigblütigen Köpfen, diese in lockeren Spirren		MORTEXT
14481	Blüten in wenigblütigen Trauben		MORTEXT
14482	Blüten in wenigblütigen, kurz gestielten, einseitswendigen Trauben		MORTEXT
14483	Blüten in zahlreichen, kleinen Ähren, diese in lockeren Spirren		MORTEXT
14484	Blüten in zusammengesetzten Dolden		MORTEXT
14485	Blüten in Ährchen, mit meist 2zeilig angeordneten Spelzen		MORTEXT
14486	Blüten innen weiss und aussen rosa, ausserseits zottig behaart		MORTEXT
14487	Blüten klein (1.5–3cm lang), blau		MORTEXT
14488	Blüten klein (<2cm im Durchmesser), hellviolett, lang gestielt		MORTEXT
14489	Blüten klein (<2cm im Durchmesser), rosa		MORTEXT
14490	Blüten klein (<2cm im Durchmesser), rosa, kurz gestielt		MORTEXT
14491	Blüten klein (ca. 5mm lang), weisslich bis lila, mit kurzem Sporn		MORTEXT
14492	Blüten klein (meist weniger als 5mm lang)		MORTEXT
14493	Blüten klein, blau, in kugeligen, dichten Blütenständen 		MORTEXT
14494	Blüten klein, grünlichweiss		MORTEXT
14495	Blüten klein, kurz gestielt		MORTEXT
14496	Blüten klein, mit grünen Perigonblättern		MORTEXT
14497	Blüten klein, rotbraun, Lippe weiss mit roten Punkten		MORTEXT
14498	Blüten klein, schwarzrot, stark und süss riechend		MORTEXT
14499	Blüten klein, weiss, in reichblütigen Spirren		MORTEXT
14500	Blüten klein, zu 1–3 in den Blattachseln		MORTEXT
14501	Blüten kürzer als 1.5cm, meist weiss		MORTEXT
14502	Blüten lang gestielt, in Büscheln		MORTEXT
14503	Blüten meist 5zählig und aktinomorph		MORTEXT
14504	Blüten meist klein und oft reduziert oder umgewandelt		MORTEXT
14505	Blüten meist rot		MORTEXT
14506	Blüten meist unter 3cm im Durchmesser		MORTEXT
14507	Blüten meist weiss, in Trauben		MORTEXT
14508	Blüten mit 5 gelbgrünen Staminodien (innerer Staubblattkreis mit sterilen Staubblättern)		MORTEXT
14509	Blüten mit Sporn		MORTEXT
14510	Blüten mit den Blättern erscheinend		MORTEXT
14511	Blüten mit weissen, schmalovalen Kronblättern		MORTEXT
14512	Blüten nach den Blättern erscheinend		MORTEXT
14513	Blüten nickend		MORTEXT
14514	Blüten nickend, in einseitswendigem Blütenstand		MORTEXT
14515	Blüten nickend, in einseitswendigen Trauben		MORTEXT
14516	Blüten nickend, rosa		MORTEXT
14517	Blüten nickend, violett		MORTEXT
14518	Blüten oft 5zählig		MORTEXT
14519	Blüten oft in Spirren		MORTEXT
14520	Blüten oft in dichten, ährenartigen Blütenständen		MORTEXT
14521	Blüten orange		MORTEXT
14522	Blüten purpurn, 3.5–6cm lang		MORTEXT
14523	Blüten rosa		MORTEXT
14524	Blüten rosa oder weiss, gross (3–4.5cm lang)		MORTEXT
14525	Blüten rosa, 1–2cm lang		MORTEXT
14526	Blüten rosa, klein (bis 1.5cm im Durchmesser)		MORTEXT
14527	Blüten rot		MORTEXT
14528	Blüten rot bis violett		MORTEXT
14529	Blüten rot bis violett, bis 2.5cm lang		MORTEXT
14530	Blüten rot bis violett, in aufrechten Trauben		MORTEXT
14531	Blüten rot oder hellgelb		MORTEXT
14532	Blüten rot, 2–3cm lang		MORTEXT
14533	Blüten rot, ca. 1cm lang		MORTEXT
14534	Blüten rot, einzeln		MORTEXT
14535	Blüten rot, gross (2.5–4cm)		MORTEXT
14536	Blüten rot, gross (bis 3cm im Durchmesser)		MORTEXT
14537	Blüten rot, mit freien Kronblättern		MORTEXT
14538	Blüten rot, relativ gross (über 2cm lang)		MORTEXT
14539	Blüten rot, zu mehreren in kopfigen Blütenständen		MORTEXT
14540	Blüten rotbraun, zwischen den Blättern verborgen		MORTEXT
14541	Blüten rötlich bis weiss, mit violetter Schiffchenspitze, in einfachen Dolden		MORTEXT
14542	Blüten schmutzigweiss		MORTEXT
14543	Blüten schwach zygomorph, in Schirmrispen		MORTEXT
14544	Blüten sehr klein (<2mm im Durchmesser)		MORTEXT
14545	Blüten und obere Blätter braunviolett		MORTEXT
14546	Blüten unscheinbar		MORTEXT
14547	Blüten unscheinbar, 4zählig		MORTEXT
14548	Blüten unscheinbar, klein, in kugeligen bis zylindrischen Ähren		MORTEXT
14549	Blüten unscheinbar, mit einfacher Blütenhülle		MORTEXT
14550	Blüten unscheinbar, ohne Krone, in kopfigem Blütenstand		MORTEXT
14551	Blüten violett		MORTEXT
14552	Blüten violett, 1–1.5cm lang		MORTEXT
14553	Blüten violett, 4zählig		MORTEXT
14554	Blüten violett, 5zählig		MORTEXT
14555	Blüten violett, gelb oder weiss, einfarbig oder mehrfarbig		MORTEXT
14556	Blüten violett, klein (3–4mm lang), in lockeren, schlanken Ähren		MORTEXT
14557	Blüten violett, rosa oder weiss, 2–3.5cm lang		MORTEXT
14558	Blüten vor den Blättern erscheinend		MORTEXT
14559	Blüten weiss		MORTEXT
14560	Blüten weiss bis bräunlich		MORTEXT
14561	Blüten weiss bis gelblich		MORTEXT
14562	Blüten weiss bis hellviolett		MORTEXT
14563	Blüten weiss bis rosa		MORTEXT
14564	Blüten weiss bis rosa, zu 1–3 in den Blattachseln		MORTEXT
14565	Blüten weiss bis rot		MORTEXT
14566	Blüten weiss bis rot, einzeln		MORTEXT
14567	Blüten weiss mit dunklen Adern		MORTEXT
14568	Blüten weiss mit gelben Flecken auf der Unterlippe		MORTEXT
14569	Blüten weiss mit roten Adern		MORTEXT
14570	Blüten weiss oder hellrosa		MORTEXT
14571	Blüten weiss oder rosa, 1.5–2.5cm lang		MORTEXT
14572	Blüten weiss oder rot, in Knäueln		MORTEXT
14573	Blüten weiss oder rötlich		MORTEXT
14574	Blüten weiss, 2zählig, in langen, lockeren Trauben		MORTEXT
14575	Blüten weiss, 3.5–6cm lang		MORTEXT
14576	Blüten weiss, 4zählig		MORTEXT
14577	Blüten weiss, Fahne und Schiffchenspitze violett		MORTEXT
14578	Blüten weiss, Kronblätter mit orangegelben Punkten		MORTEXT
14579	Blüten weiss, in Schirmrispen		MORTEXT
14580	Blüten weiss, in dichten Rispen		MORTEXT
14581	Blüten weiss, in lang gestielten Dolden		MORTEXT
14582	Blüten weiss, in lockeren Rispen		MORTEXT
14583	Blüten weiss, mit 8 Kronblättern		MORTEXT
14584	Blüten weiss, mit bandförmigen Kronblättern		MORTEXT
14585	Blüten weisslich bis gelb		MORTEXT
14586	Blüten weisslich bis gelbgrün		MORTEXT
14587	Blüten z.T. vivipar		MORTEXT
14588	Blüten zahlreich, in grossen, aufrechten Rispen		MORTEXT
14589	Blüten zu 1–4 in dichtem, endständigem Blütenstand		MORTEXT
14590	Blüten zu 6–10 in lang gestielten Knäueln		MORTEXT
14591	Blüten zuerst hellrot, später violettblau		MORTEXT
14592	Blüten zwittrig, Perigonborsten kurz und unscheinbar 		MORTEXT
14593	Blüten zwittrig, Perigonborsten weiss, zur Fruchtzeit auffallend verlängert		MORTEXT
14594	Blüten zygomorph		MORTEXT
14595	Blüten zygomorph (1Perigonblatt = Lippe)		MORTEXT
14596	Blüten zygomorph, mit 2 Nektarblättern		MORTEXT
14597	Blütenboden aufgewölbt und fleischig, darauf zahlreiche, kleine Nussfrüchte		MORTEXT
14598	Blütenboden aufgewölbt und hohl		MORTEXT
14599	Blütenboden aufgewölbt, nicht hohl		MORTEXT
14600	Blütenboden behaart		MORTEXT
14601	Blütenboden behaart, ohne Spreublätter		MORTEXT
14602	Blütenboden kahl		MORTEXT
14603	Blütenboden kaum vergrössert, nicht fleischig		MORTEXT
14604	Blütenboden krugfömig, fleischig (Hagebutte), darin zahlreiche, freie Nussfrüchte		MORTEXT
14605	Blütenboden mit kleinen, schmallanzettlichen Spreublättern		MORTEXT
14606	Blütenformel: K(5) C(5) A5 G(2) oberständig		MORTEXT
14607	Blütenformel: K(5) C3+(2) A(9)+1 G1 oberständig		MORTEXT
14608	Blütenformel: K2 C4 A∞ G(2) oberständig		MORTEXT
14609	Blütenformel: K2 C4 A∞ G(4–∞) oberständig		MORTEXT
14610	Blütenformel: K4 C4 A2+4 G(2) oberständig		MORTEXT
14611	Blütenformel: K4 C4 A8 G(4) unterständig		MORTEXT
14612	Blütenformel: K5 C(5) A5 G(5) oberständig		MORTEXT
14613	Blütenformel: K5 C5 A10 G(5) oberständig (K frei oder verwachsen)		MORTEXT
14614	Blütenformel: K5 C5 A10 G2 ober- bis unterständig		MORTEXT
14615	Blütenformel: K5 C5 A10 G5 oberständig		MORTEXT
14616	Blütenformel: K5 C5 A5 G(2) unterständig		MORTEXT
14617	Blütenformel: K5 C5 A∞ G(5) unterständig		MORTEXT
14618	Blütenformel: K5 C5 A∞ G1 oberständig		MORTEXT
14619	Blütenformel: K5+5 C5 A∞ G∞ oberständig		MORTEXT
14620	Blütenformel: Kn Cn A2n Gn oberständig (n=8–18)		MORTEXT
14621	Blütenformel: P3+3 A1 G(3) unterständig		MORTEXT
14622	Blütenformel: P3+3 A3 G(3) unterständig		MORTEXT
14623	Blütenformel: P3+3 A3+3 G(3) ober- oder unterständig		MORTEXT
14624	Blütenformel: P3+3 A3+3 G(3) oberständig		MORTEXT
14625	Blütenformel: P5 A∞ G∞ oberständig		MORTEXT
14626	Blütenformel: P5 N5 A∞ G∞ oberständig		MORTEXT
14627	Blütenformeln: siehe Potentilla, Sorbus und Prunus		MORTEXT
14628	Blütenformeln: z.B. H5 N5 A∞ G∞ oberständig (Ranunculus) und H5 A∞ G∞ oberständig (Caltha)		MORTEXT
14629	Blütenhülle doppelt		MORTEXT
14630	Blütenhülle doppelt mit Kelch und meist freier Krone		MORTEXT
14631	Blütenhülle einfach (= Perigon)		MORTEXT
14632	Blütenhülle einfach (= Perigon) oder doppelt (Kelch und Krone)		MORTEXT
14633	Blütenhülle einfach (= Perigon), Fruchtknoten oberständig		MORTEXT
14634	Blütenhülle fehlend		MORTEXT
14635	Blütenhülle fehlend oder ein unscheinbares Perigon		MORTEXT
14636	Blütenhülle meist doppelt mit Kelch und meist verwachsener Krone		MORTEXT
14637	Blütenhülle meist vorhanden		MORTEXT
14638	Blütenhülle stark reduziert		MORTEXT
14639	Blütenknospen aufrecht		MORTEXT
14640	Blütenknospen nickend		MORTEXT
14641	Blütenstand 1–1.5 cm lang, schwarzbraun		MORTEXT
14642	Blütenstand eiförmig bis zylindrisch, viel kürzer als der Stiel		MORTEXT
14643	Blütenstand ein Pseudanthium (ähnlich den Körbchen der Asteraceae)		MORTEXT
14644	Blütenstand ein kleines, speziell gebautes Pseudanthium (= Cyathium)		MORTEXT
14645	Blütenstand ein von Hüllblättern umgebenes Pseudanthium (= Körbchen)		MORTEXT
14646	Blütenstand eine einseitswendige Traube, mit nach oben gerichteten Blüten		MORTEXT
14647	Blütenstand endständig		MORTEXT
14648	Blütenstand grün, meist länger als 8cm		MORTEXT
14649	Blütenstand im Knospenstadium von 1 bis 3 häutigen Hochblättern umgeben		MORTEXT
14650	Blütenstand im unteren Teil mit asexuell gebildeten Bulbillen		MORTEXT
14651	Blütenstand kopfig		MORTEXT
14652	Blütenstand kopfig, von radiär geteilten Hochblättern umgeben		MORTEXT
14653	Blütenstand kugelig		MORTEXT
14654	Blütenstand kugelig bis oval		MORTEXT
14655	Blütenstand kugelig bis zylindrisch		MORTEXT
14656	Blütenstand mit vergrössertem, flügelartigem Hochblatt		MORTEXT
14657	Blütenstand scheinbar seitenständig		MORTEXT
14658	Blütenstand seitenständig und endständig		MORTEXT
14659	Blütenstand violett überlaufen, meist kürzer als 4cm		MORTEXT
14660	Blütenstand zur Fruchtzeit verlängert und locker		MORTEXT
14661	Blütenstand zylindrisch		MORTEXT
14662	Blütenstand zylindrisch, etwa so lang wie der Stiel		MORTEXT
14663	Blütenstand zylindrisch, viel kürzer als der Stiel		MORTEXT
14664	Blütenstandsachse und Kelchblätter mit Drüsenhaaren		MORTEXT
14665	Blütenstiel 1–2mal so lang wie das dazugehörende Blatt		MORTEXT
14666	Blütenstiel 1–2mal so lang wie die Krone		MORTEXT
14667	Blütenstiel 2–3mal so lang wie die Krone		MORTEXT
14668	Blütenstiel 3–4mal so lang wie die Krone		MORTEXT
14669	Blütenstiel 3–5mal so lang wie das dazugehörende Blatt		MORTEXT
14670	Blütenstiel weniger als halb so lang wie die Krone		MORTEXT
14671	Blütenstiel zur Fruchtzeit 2–3mal so lang wie der Kelch		MORTEXT
14672	Blütenstiel zur Fruchtzeit etwa so lang wie der Kelch		MORTEXT
14673	Cupula (= holziger Fruchtbecher) nicht vorhanden		MORTEXT
14674	Cupula halbkugelig, mit schuppenförmigen Fortsätzen, mit 1 Nussfrucht		MORTEXT
14675	Cupula kugelig, mit langen, stechenden Fortsätzen, meist mit 3 Nussfrüchten		MORTEXT
14676	Cupula kugelig, mit langen, weichen Fortsätzen, meist mit 2 Nussfrüchten		MORTEXT
14677	Cyathienstand doldenartig		MORTEXT
14678	Cyathienstand traubenartig		MORTEXT
14679	Deckspelzen mit Grannen		MORTEXT
14680	Deckspelzen mit kurzen Grannen		MORTEXT
14681	Deckspelzen mit langen Grannen		MORTEXT
14682	Deckspelzen ohne Grannen		MORTEXT
14683	Deckspelzen zur Blütezeit bläulich		MORTEXT
14684	Dolden dicht zusammengezogen (aber nicht kopfig)		MORTEXT
14685	Dolden dicht zusammengezogen, kopfig		MORTEXT
14686	Dolden mit 2–5 Blüten		MORTEXT
14687	Dolden zur Blütezeit flach, zur Fruchtzeit im Zentrum eingesenkt		MORTEXT
14688	Drüsen am Hüllbecher oval		MORTEXT
14689	Drüsen am Hüllbecher sichelförmig		MORTEXT
14690	Endzahn des mittleren Teilblattes etwa gleich lang wie die benachbarten Zähne		MORTEXT
14691	Endzahn des mittleren Teilblattes kürzer als die benachbarten Zähne		MORTEXT
14692	Fiedern 2.Ordnung zugespitzt		MORTEXT
14693	Flügel etwa gleich lang wie das Schiffchen		MORTEXT
14694	Flügel etwa so lang wie der Kelch		MORTEXT
14695	Flügel viel kürzer als das Schiffchen		MORTEXT
14696	Flügel viel kürzer als der Kelch		MORTEXT
14697	Frucht 3samig		MORTEXT
14698	Frucht 4teilig, leuchtend rosa bis purpurn		MORTEXT
14699	Frucht 6–10mm lang		MORTEXT
14700	Frucht 8–20mm lang		MORTEXT
14701	Frucht abgeflacht		MORTEXT
14702	Frucht aufrecht		MORTEXT
14703	Frucht behaart		MORTEXT
14704	Frucht dicht behaart		MORTEXT
14705	Frucht dicht grau behaart		MORTEXT
14706	Frucht dünn (<1mm dick)		MORTEXT
14707	Frucht eiförmig, mit kurzen Zähnen, meist 1samig		MORTEXT
14708	Frucht eine Achäne		MORTEXT
14709	Frucht eine Apfelfrucht, darin eingeschlossen die eigentlichen Früchte (Nuss-, Balgfrüchte)		MORTEXT
14710	Frucht eine Balgfrucht		MORTEXT
14711	Frucht eine Beeren- oder Kapselfrucht		MORTEXT
14712	Frucht eine Beeren- oder Steinfrucht		MORTEXT
14713	Frucht eine Beerenfrucht		MORTEXT
14714	Frucht eine Hülsenfrucht		MORTEXT
14715	Frucht eine Kapselfrucht		MORTEXT
14716	Frucht eine Karyopse		MORTEXT
14717	Frucht eine Kernapfelfrucht		MORTEXT
14718	Frucht eine Nuss- oder Steinfrucht		MORTEXT
14719	Frucht eine Nussfrucht		MORTEXT
14720	Frucht eine Nussfrucht, die von einer fleischigen Hülle umgeben ist		MORTEXT
14721	Frucht eine Sammel-Steinfrucht		MORTEXT
14722	Frucht eine Schotenfrucht		MORTEXT
14723	Frucht eine Steinfrucht		MORTEXT
14724	Frucht eine Zerfallfrucht mit 2 1samigen Hälften, jede Hälfte mit grossem Flügel		MORTEXT
14725	Frucht eine geflügelte Nussfrucht		MORTEXT
14726	Frucht eine kugelige Nussfrucht		MORTEXT
14727	Frucht eine kugelige, mit Hakenhaaren besetzte Nussfrucht		MORTEXT
14728	Frucht eine kugelige, schwarze, glänzende Beerenfrucht		MORTEXT
14729	Frucht eine längliche Kapselfrucht		MORTEXT
14730	Frucht eine mehrsamige Balg- oder eine 1samige Nussfrucht		MORTEXT
14731	Frucht eine mit Stacheln besetzte, ovale Kapselfrucht		MORTEXT
14732	Frucht eine ringsum geflügelte, flache Nussfrucht		MORTEXT
14733	Frucht eine schwarzblaue Beerenfrucht		MORTEXT
14734	Frucht eine schwarze Beerenfrucht		MORTEXT
14735	Frucht eine stachelige Kapsel		MORTEXT
14736	Frucht eine verholzende Kapselfrucht		MORTEXT
14737	Frucht eine zuerst rote, nachher schwarze Beerenfrucht		MORTEXT
14738	Frucht eine zylindrische oder keulenförmige Kapselfrucht		MORTEXT
14739	Frucht flach (Scheidewand parallel zur Fläche), im Umriss lanzettlich bis oval		MORTEXT
14740	Frucht flach (Scheidewand parallel zur Fläche), im Umriss rundlich bis oval		MORTEXT
14741	Frucht flach (Scheidewand senkrecht zur Fläche), im Umriss 3eckig		MORTEXT
14742	Frucht flach (Scheidewand senkrecht zur Fläche), im Umriss brillenförmig		MORTEXT
14743	Frucht flach (Scheidewand senkrecht zur Fläche), im Umriss lanzettlich bis oval		MORTEXT
14744	Frucht flach (Scheidewand senkrecht zur Fläche), meist mit flügelförmigem Rand		MORTEXT
14745	Frucht flach, zwischen den Samen eingeschnürt		MORTEXT
14746	Frucht gerade		MORTEXT
14747	Frucht gestielt		MORTEXT
14748	Frucht glatt		MORTEXT
14749	Frucht in 1samige, hufeisenförmige Teilfrüchte zerfallend		MORTEXT
14750	Frucht in 1samige, linsenförmige Teilfrüchte zerfallend		MORTEXT
14751	Frucht in 1samige, nierenförmige Teilfrüchte zerfallend		MORTEXT
14752	Frucht in der Achsel eines 3teiligen Vorblattes		MORTEXT
14753	Frucht keulenförmig		MORTEXT
14754	Frucht kugelig bis eiförmig		MORTEXT
14755	Frucht kugelig, mit hakigen Stacheln		MORTEXT
14756	Frucht kugelig, ohne Stacheln		MORTEXT
14757	Frucht lang geschnäbelt		MORTEXT
14758	Frucht linsenförmig, flach		MORTEXT
14759	Frucht linsenförmig, flach, mit 2 häutigen Flügeln		MORTEXT
14760	Frucht länglich, mit kurzem, geripptem Schnabel		MORTEXT
14761	Frucht länglich, nicht geflügelt		MORTEXT
14762	Frucht länglich, ohne Schnabel		MORTEXT
14763	Frucht meist eine Beeren-, Nuss- oder Steinfrucht		MORTEXT
14764	Frucht meist eine Kapselfrucht		MORTEXT
14765	Frucht mit 1–1.5cm langem Schnabel		MORTEXT
14766	Frucht mit 1–2cm langem Schnabel		MORTEXT
14767	Frucht mit Hakenhaaren besetzt		MORTEXT
14768	Frucht mit Schnabel		MORTEXT
14769	Frucht nicht oder nur undeutlich geschnäbelt		MORTEXT
14770	Frucht nierenförmig		MORTEXT
14771	Frucht nierenförmig, sichelförmig oder schraubenförmig (nicht gerade!)		MORTEXT
14772	Frucht orange		MORTEXT
14773	Frucht oval		MORTEXT
14774	Frucht oval, mit geflügelten Rippen		MORTEXT
14775	Frucht oval, mit hakigen Stacheln		MORTEXT
14776	Frucht rundlich bis oval, mit breitem, flügelförmigem Rand		MORTEXT
14777	Frucht schmal, stabförmig		MORTEXT
14778	Frucht schraubenförmig		MORTEXT
14779	Frucht sich mit 3 Zähnen öffnend		MORTEXT
14780	Frucht sich mit 6 Zähnen öffnend		MORTEXT
14781	Frucht sichel- bis hufeisenförmig		MORTEXT
14782	Frucht stabförmig		MORTEXT
14783	Frucht vielsamig		MORTEXT
14784	Frucht vollständig von einer Hülle umschlossen		MORTEXT
14785	Frucht von einem holzigen Fruchtbecher (Cupula) umgeben		MORTEXT
14786	Frucht von einer unregelmässig zerschlitzten Hülle umgeben		MORTEXT
14787	Fruchtblätter 2		MORTEXT
14788	Fruchtblätter gleich viele wie Kelch- oder Kronblätter		MORTEXT
14789	Fruchtblätter nicht vollständig miteinander verwachsen		MORTEXT
14790	Fruchtblätter ringförmig angeordnet		MORTEXT
14791	Fruchtknoten 4teilig		MORTEXT
14792	Fruchtknoten aus 1 Fruchtblatt bestehend, in den krugförmigen Blütenboden eingesenkt		MORTEXT
14793	Fruchtknoten aus 1 Fruchtblatt bestehend, oberständig		MORTEXT
14794	Fruchtknoten halbunterständig		MORTEXT
14795	Fruchtknoten meist viele, oberständig		MORTEXT
14796	Fruchtknoten ober- bis unterständig		MORTEXT
14797	Fruchtknoten oberständig		MORTEXT
14798	Fruchtknoten oberständig, Frucht eine Kapselfrucht		MORTEXT
14799	Fruchtknoten oberständig, Frucht eine mehrsamige Steinfrucht		MORTEXT
14800	Fruchtknoten oberständig, aus 2 Fruchtblättern bestehend		MORTEXT
14801	Fruchtknoten oft viele, oberständig		MORTEXT
14802	Fruchtknoten ungeteilt		MORTEXT
14803	Fruchtknoten unterständig		MORTEXT
14804	Fruchtknoten unterständig, Frucht eine Beerenfrucht		MORTEXT
14805	Fruchtknoten von der Blütenachse umwachsen, dadurch sekundär unterständig		MORTEXT
14806	Fruchtschlauch (= Utriculus) nicht vorhanden		MORTEXT
14807	Fruchtschlauch (= Utriculus) vorhanden		MORTEXT
14808	Fruchtschläuche behaart		MORTEXT
14809	Fruchtschläuche braun, mit langem Schnabel		MORTEXT
14810	Fruchtschläuche gelbgrün, eiförmig, gänzlich ohne Schnabel		MORTEXT
14811	Fruchtschläuche gelblich, mit langem Schnabel		MORTEXT
14812	Fruchtschläuche grün, mit langem Schnabel		MORTEXT
14813	Fruchtschläuche kahl		MORTEXT
14814	Fruchtschläuche rundlich, gelb- bis rotbraun		MORTEXT
14815	Früchte sind mehr oder weniger verwachsene Beerenfrüchte		MORTEXT
14816	Früchte verschiedenartig (sichelförmig bis eingerollt)		MORTEXT
14817	Früchtepaar vollständig verwachsen, blau		MORTEXT
14818	Früchtepaar vollständig verwachsen, rot		MORTEXT
14819	Früchtepaar wenig verwachsen, rot		MORTEXT
14820	Früchtepaar wenig verwachsen, schwarz		MORTEXT
14821	Gametophyt beblättert		MORTEXT
14822	Gametophyt nicht selbständig (vom Sporophyten abhängig)		MORTEXT
14823	Gametophyt niederliegend, verzweigt		MORTEXT
14824	Gametophyt selbständig (nicht vom Sporophyten abhängig)		MORTEXT
14825	Gametophyt thallos		MORTEXT
14826	Gametophyt thallos oder beblättert		MORTEXT
14827	Gametophyt unverzweigt, aufrecht		MORTEXT
14828	Geophyten		MORTEXT
14829	Glieder oval bis rundlich, 2–6mm lang		MORTEXT
14830	Glieder sprossend (vegetative Fortpflanzung)		MORTEXT
14831	Grannen 3–4cm lang		MORTEXT
14832	Grannen bis 18cm lang		MORTEXT
14833	Grannen bis 30cm lang, behaart		MORTEXT
14834	Griffel 1		MORTEXT
14835	Griffel 2		MORTEXT
14836	Griffel 2–3		MORTEXT
14837	Griffel 3		MORTEXT
14838	Griffel 3 oder 5		MORTEXT
14839	Griffel 5		MORTEXT
14840	Griffel bis zur Mitte miteinander verwachsen		MORTEXT
14841	Griffel federig behaart, nach der Blüte weiterwachsend		MORTEXT
14842	Griffel frei		MORTEXT
14843	Griffel kahl, nach der Blüte nicht weiterwachsend		MORTEXT
14844	Griffel nach der Blüte gegliedert		MORTEXT
14845	Griffel nach der Blüte nicht gegliedert		MORTEXT
