ID	NAME	RANK	TYPE
766	Rhinanthus minor	1133	TAXON
767	Bartsia alpina	1134	TAXON
768	Euphrasia	1135	TAXON
769	Euphrasia minima	1136	TAXON
770	Euphrasia rostkoviana	1137	TAXON
771	Lentibulariaceae	1141	TAXON
772	Pinguicula	1142	TAXON
773	Pinguicula alpina	1143	TAXON
774	Pinguicula vulgaris	1144	TAXON
775	Lamiaceae	1146	TAXON
776	Ajuga	1147	TAXON
777	Ajuga pyramidalis	1148	TAXON
778	Ajuga reptans	1149	TAXON
779	Glechoma hederacea	1150	TAXON
780	Glechoma hederacea i.w.S.	1151	TAXON
781	Teucrium	1152	TAXON
782	Teucrium chamaedrys	1153	TAXON
783	Teucrium montanum	1154	TAXON
784	Origanum vulgare	1155	TAXON
785	Thymus serpyllum	1156	TAXON
786	Thymus serpyllum agg.	1157	TAXON
787	Acinos	1158	TAXON
788	Acinos alpinus	1159	TAXON
789	Galeopsis	1160	TAXON
790	Galeopsis tetrahit	1161	TAXON
791	Lamium	1162	TAXON
792	Lamium album	1163	TAXON
793	Lamium galeobdolon	1164	TAXON
794	Lamium galeobdolon i.w.S.	1165	TAXON
795	Lamium maculatum	1166	TAXON
796	Lamium purpureum	1167	TAXON
797	Melittis melissophyllum	1168	TAXON
798	Prunella	1169	TAXON
799	Prunella vulgaris	1170	TAXON
800	Salvia	1171	TAXON
801	Salvia glutinosa	1172	TAXON
802	Salvia pratensis	1173	TAXON
803	Stachys	1174	TAXON
804	Stachys recta	1175	TAXON
805	Stachys sylvatica	1176	TAXON
806	Verbenaceae	1181	TAXON
807	Verbena officinalis	1182	TAXON
808	Convolvulaceae	1186	TAXON
809	Calystegia sepium	1187	TAXON
810	Convolvulus arvensis	1188	TAXON
811	Cuscuta epithymum	1189	TAXON
812	Solanaceae	1191	TAXON
813	Atropa bella-donna	1192	TAXON
814	Datura stramonium	1193	TAXON
815	Solanum	1194	TAXON
816	Solanum dulcamara	1195	TAXON
817	Campanuliden	1201	TAXON
818	Aquifoliaceae	1202	TAXON
819	Ilex aquifolium	1203	TAXON
820	Apiaceae	1206	TAXON
821	Heracleum	1207	TAXON
822	Heracleum sphondylium	1208	TAXON
823	Heracleum sphondylium i.w.S.	1209	TAXON
824	Laserpitium	1210	TAXON
825	Laserpitium latifolium	1211	TAXON
826	Laserpitium siler	1212	TAXON
827	Anthriscus	1213	TAXON
828	Anthriscus sylvestris	1214	TAXON
829	Chaerophyllum	1215	TAXON
830	Chaerophyllum hirsutum	1216	TAXON
831	Chaerophyllum hirsutum agg.	1217	TAXON
832	Athamanta cretensis	1218	TAXON
833	Carum carvi	1219	TAXON
834	Daucus carota	1220	TAXON
835	Ligusticum mutellina	1221	TAXON
836	Aegopodium podagraria	1222	TAXON
837	Astrantia	1223	TAXON
838	Astrantia major	1224	TAXON
839	Peucedanum ostruthium	1225	TAXON
840	Sanicula europaea	1226	TAXON
841	Araliaceae	1231	TAXON
842	Hedera helix	1232	TAXON
843	Asteraceae	1241	TAXON
844	Asteroideae	1242	TAXON
845	Adenostyles	1243	TAXON
846	Adenostyles alliariae	1244	TAXON
847	Adenostyles glabra	1245	TAXON
848	Antennaria dioica	1246	TAXON
849	Artemisia	1247	TAXON
850	Artemisia absinthium	1248	TAXON
851	Artemisia campestris	1249	TAXON
852	Artemisia vulgaris	1250	TAXON
853	Eupatorium cannabinum	1251	TAXON
854	Gnaphalium	1252	TAXON
855	Gnaphalium supinum	1253	TAXON
856	Gnaphalium sylvaticum	1254	TAXON
857	Homogyne alpina	1255	TAXON
858	Leontopodium alpinum	1256	TAXON
859	Petasites	1257	TAXON
860	Petasites albus	1258	TAXON
861	Petasites hybridus	1259	TAXON
862	Arnica montana	1260	TAXON
863	Doronicum	1261	TAXON
864	Doronicum clusii	1262	TAXON
865	Doronicum grandiflorum	1263	TAXON
866	Helianthus annuus	1264	TAXON
867	Senecio	1265	TAXON
868	Senecio alpinus	1266	TAXON
869	Senecio doronicum	1267	TAXON
870	Senecio incanus	1268	TAXON
871	Senecio incanus i.w.S.	1269	TAXON
872	Senecio vulgaris	1270	TAXON
873	Solidago	1271	TAXON
874	Solidago canadensis	1272	TAXON
875	Solidago gigantea	1273	TAXON
876	Solidago virgaurea	1274	TAXON
877	Solidago virgaurea i.w.S.	1275	TAXON
878	Tussilago farfara	1276	TAXON
879	Achillea	1277	TAXON
880	Achillea atrata	1278	TAXON
881	Achillea macrophylla	1279	TAXON
882	Achillea millefolium	1280	TAXON
883	Achillea millefolium agg.	1281	TAXON
884	Achillea moschata	1282	TAXON
885	Aster	1283	TAXON
886	Aster alpinus	1284	TAXON
887	Aster bellidiastrum	1285	TAXON
888	Bellis perennis	1286	TAXON
889	Erigeron	1287	TAXON
890	Erigeron alpinus	1288	TAXON
891	Erigeron annuus	1289	TAXON
892	Erigeron uniflorus	1290	TAXON
893	Leucanthemopsis alpina	1291	TAXON
894	Leucanthemopsis alpina agg.	1292	TAXON
895	Leucanthemum	1293	TAXON
896	Leucanthemum adustum	1294	TAXON
897	Leucanthemum vulgare	1295	TAXON
898	Matricaria	1296	TAXON
899	Matricaria chamomilla	1297	TAXON
900	Matricaria discoidea	1298	TAXON
901	Carduoideae	1301	TAXON
902	Carduus	1302	TAXON
903	Carduus defloratus	1303	TAXON
904	Carduus defloratus i.w.S.	1304	TAXON
905	Carduus personata	1305	TAXON
906	Carlina	1306	TAXON
907	Carlina acaulis	1307	TAXON
908	Carlina acaulis i.w.S.	1308	TAXON
909	Cirsium	1309	TAXON
910	Cirsium arvense	1310	TAXON
911	Cirsium oleraceum	1311	TAXON
912	Cirsium spinosissimum	1312	TAXON
913	Centaurea	1313	TAXON
914	Centaurea cyanus	1314	TAXON
915	Centaurea jacea	1315	TAXON
916	Centaurea jacea i.w.S.	1316	TAXON
917	Centaurea montana	1317	TAXON
918	Centaurea scabiosa	1318	TAXON
919	Centaurea scabiosa i.w.S.	1319	TAXON
920	Cichorioideae	1321	TAXON
921	Cicerbita alpina	1322	TAXON
922	Cichorium intybus	1323	TAXON
923	Prenanthes purpurea	1324	TAXON
924	Crepis	1325	TAXON
925	Crepis aurea	1326	TAXON
926	Crepis biennis	1327	TAXON
927	Crepis capillaris	1328	TAXON
928	Hieracium	1329	TAXON
929	Hieracium murorum	1330	TAXON
930	Hieracium murorum i.w.S.	1331	TAXON
931	Hieracium pilosella	1332	TAXON
932	Hieracium pilosella i.w.S.	1333	TAXON
933	Hieracium villosum	1334	TAXON
934	Sonchus oleraceus	1335	TAXON
935	Taraxacum officinale	1336	TAXON
936	Taraxacum officinale agg.	1337	TAXON
937	Leontodon	1338	TAXON
938	Leontodon helveticus	1339	TAXON
939	Leontodon hispidus	1340	TAXON
940	Leontodon hispidus i.w.S.	1341	TAXON
941	Tragopogon	1342	TAXON
942	Tragopogon pratensis	1343	TAXON
943	Tragopogon pratensis i.w.S.	1344	TAXON
944	Campanulaceae	1351	TAXON
945	Campanula	1352	TAXON
946	Campanula cochleariifolia	1353	TAXON
947	Campanula rotundifolia	1354	TAXON
948	Campanula scheuchzeri	1355	TAXON
949	Campanula barbata	1356	TAXON
950	Campanula rhomboidalis	1357	TAXON
951	Campanula trachelium	1358	TAXON
952	Phyteuma	1359	TAXON
953	Phyteuma betonicifolium	1360	TAXON
954	Phyteuma hemisphaericum	1361	TAXON
955	Phyteuma orbiculare	1362	TAXON
956	Phyteuma spicatum	1363	TAXON
957	Dipsacales	1371	TAXON
958	Adoxaceae	1372	TAXON
959	Sambucus	1373	TAXON
960	Sambucus nigra	1374	TAXON
961	Sambucus racemosa	1375	TAXON
962	Viburnum	1376	TAXON
963	Viburnum lantana	1377	TAXON
964	Viburnum opulus	1378	TAXON
965	Caprifoliaceae	1381	TAXON
966	Lonicera	1382	TAXON
967	Lonicera alpigena	1383	TAXON
968	Lonicera caerulea	1384	TAXON
969	Lonicera nigra	1385	TAXON
970	Lonicera xylosteum	1386	TAXON
971	Dipsacaceae	1391	TAXON
972	Knautia	1392	TAXON
973	Knautia arvensis	1393	TAXON
974	Scabiosa	1394	TAXON
975	Scabiosa columbaria	1395	TAXON
976	Valerianaceae	1401	TAXON
977	Valeriana	1402	TAXON
978	Valeriana montana	1403	TAXON
979	Valeriana officinalis	1404	TAXON
980	Valeriana officinalis agg.	1405	TAXON
981	Valeriana tripteris	1406	TAXON
982	Valerianella	1407	TAXON
983	Valerianella locusta	1408	TAXON
984	Abteilung	1	TAXONLEVEL
985	Klasse	2	TAXONLEVEL
986	Unterklasse	3	TAXONLEVEL
987	Gruppe A	4	TAXONLEVEL
988	Überordnung	5	TAXONLEVEL
989	Gruppe B	6	TAXONLEVEL
990	Ordnung	7	TAXONLEVEL
991	Familie	8	TAXONLEVEL
992	Unterfamilie	9	TAXONLEVEL
993	Gattung	10	TAXONLEVEL
994	Nebenschlüssel	11	TAXONLEVEL
995	Art	12	TAXONLEVEL
996	Bilder	0	PICTURES
997	AdoxSambNigrD01	0	PICTURE
998	AdoxSambNigrD02	0	PICTURE
999	AdoxSambNigrD03	0	PICTURE
1000	AdoxSambNigrD04	0	PICTURE
1001	AdoxSambNigrH01	0	PICTURE
1002	AdoxSambNigrH02	0	PICTURE
1003	AdoxSambNigrP01	0	PICTURE
1004	AdoxSambNigrS01	0	PICTURE
1005	AdoxSambNigrS02	0	PICTURE
1006	AdoxSambRaceD01	0	PICTURE
1007	AdoxSambRaceD02	0	PICTURE
1008	AdoxSambRaceD03	0	PICTURE
1009	AdoxSambRaceD04	0	PICTURE
1010	AdoxSambRaceH01	0	PICTURE
1011	AdoxSambRaceH02	0	PICTURE
1012	AdoxSambRaceP01	0	PICTURE
1013	AdoxVibuLantD01	0	PICTURE
1014	AdoxVibuLantD02	0	PICTURE
1015	AdoxVibuLantD03	0	PICTURE
1016	AdoxVibuLantH01	0	PICTURE
1017	AdoxVibuLantH02	0	PICTURE
1018	AdoxVibuLantP01	0	PICTURE
1019	AdoxVibuLantP02	0	PICTURE
1020	AdoxVibuLantS01	0	PICTURE
1021	AdoxVibuLantS02	0	PICTURE
1022	AdoxVibuOpulD01	0	PICTURE
1023	AdoxVibuOpulD02	0	PICTURE
1024	AdoxVibuOpulD03	0	PICTURE
1025	AdoxVibuOpulH01	0	PICTURE
1026	AdoxVibuOpulH02	0	PICTURE
1027	AdoxVibuOpulP01	0	PICTURE
1028	AdoxVibuOpulP02	0	PICTURE
1029	AdoxVibuOpulS01	0	PICTURE
1030	AdoxVibuOpulS02	0	PICTURE
1031	AmarChenAlbuD01	0	PICTURE
1032	AmarChenAlbuD02	0	PICTURE
1033	AmarChenAlbuH01	0	PICTURE
1034	AmarChenAlbuH02	0	PICTURE
1035	AmarChenAlbuP01	0	PICTURE
1036	AmarChenAlbuP02	0	PICTURE
1037	AmarChenAlbuS01	0	PICTURE
1038	AmarChenAlbuS02	0	PICTURE
1039	AmarChenBonuD01	0	PICTURE
1040	AmarChenBonuD02	0	PICTURE
1041	AmarChenBonuH01	0	PICTURE
1042	AmarChenBonuP01	0	PICTURE
1043	AmylAlliSchoD01	0	PICTURE
1044	AmylAlliSchoH01	0	PICTURE
1045	AmylAlliSchoH02	0	PICTURE
1046	AmylAlliSchoP01	0	PICTURE
1047	AmylAlliSchoP02	0	PICTURE
1048	AmylAlliSchoS01	0	PICTURE
1049	AmylAlliUrsiD01	0	PICTURE
1050	AmylAlliUrsiD02	0	PICTURE
1051	AmylAlliUrsiD03	0	PICTURE
1052	AmylAlliUrsiH01	0	PICTURE
1053	AmylAlliUrsiP01	0	PICTURE
1054	AmylAlliUrsiP02	0	PICTURE
1055	AmylAlliUrsiS01	0	PICTURE
1056	AmylAlliUrsiS02	0	PICTURE
1057	AmylGalaNivaD01	0	PICTURE
1058	AmylGalaNivaD02	0	PICTURE
1059	AmylGalaNivaD03	0	PICTURE
1060	AmylGalaNivaH01	0	PICTURE
1061	AmylGalaNivaH02	0	PICTURE
1062	AmylGalaNivaP01	0	PICTURE
1063	AmylGalaNivaS01	0	PICTURE
1064	AmylLeucVernD01	0	PICTURE
1065	AmylLeucVernH01	0	PICTURE
1066	AmylLeucVernH02	0	PICTURE
1067	AmylLeucVernP01	0	PICTURE
1068	AmylLeucVernP02	0	PICTURE
1069	AmylLeucVernP03	0	PICTURE
1070	AmylLeucVernS01	0	PICTURE
1071	AmylLeucVernS02	0	PICTURE
1072	AmylNarcPoetH01	0	PICTURE
1073	AmylNarcPoetP01	0	PICTURE
1074	AmylNarcPseuD01	0	PICTURE
1075	AmylNarcPseuD02	0	PICTURE
1076	AmylNarcPseuD03	0	PICTURE
1077	AmylNarcPseuD04	0	PICTURE
1078	AmylNarcPseuH01	0	PICTURE
1079	AmylNarcPseuP01	0	PICTURE
1080	AmylNarcPseuP02	0	PICTURE
1081	ApiaAegoPodaD01	0	PICTURE
1082	ApiaAegoPodaH01	0	PICTURE
1083	ApiaAegoPodaP01	0	PICTURE
1084	ApiaAegoPodaS01	0	PICTURE
1085	ApiaAnthSylvD01	0	PICTURE
1086	ApiaAnthSylvD02	0	PICTURE
1087	ApiaAnthSylvD03	0	PICTURE
1088	ApiaAnthSylvD04	0	PICTURE
1089	ApiaAnthSylvH01	0	PICTURE
1090	ApiaAnthSylvH02	0	PICTURE
1091	ApiaAnthSylvP01	0	PICTURE
1092	ApiaAnthSylvP02	0	PICTURE
1093	ApiaAnthSylvS01	0	PICTURE
1094	ApiaAnthSylvS02	0	PICTURE
1095	ApiaAstrMajoD01	0	PICTURE
1096	ApiaAstrMajoD02	0	PICTURE
1097	ApiaAstrMajoD03	0	PICTURE
1098	ApiaAstrMajoH01	0	PICTURE
1099	ApiaAstrMajoH02	0	PICTURE
1100	ApiaAstrMajoP01	0	PICTURE
1101	ApiaAstrMajoS01	0	PICTURE
1102	ApiaAthaCretD01	0	PICTURE
1103	ApiaAthaCretH01	0	PICTURE
1104	ApiaAthaCretP01	0	PICTURE
1105	ApiaAthaCretS01	0	PICTURE
1106	ApiaAthaCretS02	0	PICTURE
1107	ApiaAthaCretS03	0	PICTURE
1108	ApiaCaruCarvD01	0	PICTURE
1109	ApiaCaruCarvD02	0	PICTURE
1110	ApiaCaruCarvH01	0	PICTURE
1111	ApiaCaruCarvP01	0	PICTURE
1112	ApiaChaeHirsD01	0	PICTURE
1113	ApiaChaeHirsD02	0	PICTURE
1114	ApiaChaeHirsD03	0	PICTURE
1115	ApiaChaeHirsD04	0	PICTURE
1116	ApiaChaeHirsD05	0	PICTURE
1117	ApiaChaeHirsH01	0	PICTURE
1118	ApiaChaeHirsH02	0	PICTURE
1119	ApiaChaeHirsP01	0	PICTURE
1120	ApiaChaeHirsP02	0	PICTURE
1121	ApiaChaeHirsS01	0	PICTURE
1122	ApiaChaeHirsS02	0	PICTURE
1123	ApiaChaeHirsS03	0	PICTURE
1124	ApiaDaucCaroD01	0	PICTURE
1125	ApiaDaucCaroD02	0	PICTURE
1126	ApiaDaucCaroD03	0	PICTURE
1127	ApiaDaucCaroD04	0	PICTURE
1128	ApiaDaucCaroH01	0	PICTURE
1129	ApiaDaucCaroP01	0	PICTURE
1130	ApiaHeraSphoD01	0	PICTURE
1131	ApiaHeraSphoH01	0	PICTURE
1132	ApiaHeraSphoH02	0	PICTURE
1133	ApiaHeraSphoP01	0	PICTURE
1134	ApiaHeraSphoP02	0	PICTURE
1135	ApiaHeraSphoS01	0	PICTURE
1136	ApiaHeraSphoS02	0	PICTURE
1137	ApiaHeraSphoS03	0	PICTURE
1138	ApiaHeraSphoS04	0	PICTURE
1139	ApiaLaseLatiD01	0	PICTURE
1140	ApiaLaseLatiD02	0	PICTURE
1141	ApiaLaseLatiH01	0	PICTURE
1142	ApiaLaseLatiP01	0	PICTURE
1143	ApiaLaseLatiS01	0	PICTURE
1144	ApiaLaseLatiS02	0	PICTURE
1145	ApiaLaseSileD01	0	PICTURE
1146	ApiaLaseSileD02	0	PICTURE
1147	ApiaLaseSileD03	0	PICTURE
1148	ApiaLaseSileH01	0	PICTURE
1149	ApiaLaseSileP01	0	PICTURE
1150	ApiaLaseSileP02	0	PICTURE
1151	ApiaLaseSileP03	0	PICTURE
1152	ApiaLaseSileS01	0	PICTURE
1153	ApiaLiguMuteD01	0	PICTURE
1154	ApiaLiguMuteD02	0	PICTURE
1155	ApiaLiguMuteH01	0	PICTURE
1156	ApiaLiguMuteH02	0	PICTURE
1157	ApiaLiguMuteP01	0	PICTURE
1158	ApiaLiguMuteP02	0	PICTURE
1159	ApiaLiguMuteS01	0	PICTURE
1160	ApiaPeucOstrD01	0	PICTURE
1161	ApiaPeucOstrD02	0	PICTURE
1162	ApiaPeucOstrH01	0	PICTURE
1163	ApiaPeucOstrH02	0	PICTURE
1164	ApiaPeucOstrP01	0	PICTURE
1165	ApiaPeucOstrP02	0	PICTURE
1166	ApiaPeucOstrS01	0	PICTURE
1167	ApiaPeucOstrS02	0	PICTURE
1168	ApiaSaniEuroD01	0	PICTURE
1169	ApiaSaniEuroH01	0	PICTURE
1170	ApiaSaniEuroH02	0	PICTURE
1171	ApiaSaniEuroP01	0	PICTURE
1172	ApiaSaniEuroP02	0	PICTURE
1173	ApiaSaniEuroS01	0	PICTURE
1174	ApiaSaniEuroS02	0	PICTURE
1175	ApocVincHiruD01	0	PICTURE
1176	ApocVincHiruH01	0	PICTURE
1177	ApocVincHiruP01	0	PICTURE
1178	ApocVincHiruS01	0	PICTURE
1179	ApocVincMinoD01	0	PICTURE
1180	ApocVincMinoD02	0	PICTURE
1181	ApocVincMinoD03	0	PICTURE
1182	ApocVincMinoH01	0	PICTURE
1183	ApocVincMinoH02	0	PICTURE
1184	ApocVincMinoP01	0	PICTURE
1185	ApocVincMinoP02	0	PICTURE
1186	ApocVincMinoS01	0	PICTURE
1187	AquiIlexAquiD01	0	PICTURE
1188	AquiIlexAquiD02	0	PICTURE
1189	AquiIlexAquiD03	0	PICTURE
1190	AquiIlexAquiH01	0	PICTURE
1191	AquiIlexAquiH02	0	PICTURE
1192	AquiIlexAquiP01	0	PICTURE
1193	AquiIlexAquiS01	0	PICTURE
1194	AracArumMacuD02	0	PICTURE
1195	AracArumMacuH01	0	PICTURE
1196	AracArumMacuH02	0	PICTURE
1197	AracArumMacuP01	0	PICTURE
1198	AracArumMacuS01	0	PICTURE
1199	AracArumMacuS02	0	PICTURE
1200	AracLemnMinoD01	0	PICTURE
1201	AracLemnMinoD02	0	PICTURE
1202	AracLemnMinoH01	0	PICTURE
1203	AracLemnMinoH02	0	PICTURE
1204	AracLemnMinoP01	0	PICTURE
1205	AracLemnMinoS01	0	PICTURE
1206	AralHedeHeliD01	0	PICTURE
1207	AralHedeHeliH01	0	PICTURE
1208	AralHedeHeliH02	0	PICTURE
1209	AralHedeHeliH03	0	PICTURE
1210	AralHedeHeliP01	0	PICTURE
1211	AralHedeHeliP02	0	PICTURE
1212	AralHedeHeliS01	0	PICTURE
1213	ArisAsarEuroD01	0	PICTURE
1214	ArisAsarEuroH01	0	PICTURE
1215	ArisAsarEuroP01	0	PICTURE
1216	ArisAsarEuroP02	0	PICTURE
1217	AspaAnthLiliD01	0	PICTURE
1218	AspaAnthLiliH01	0	PICTURE
1219	AspaAnthLiliP01	0	PICTURE
1220	AspaAnthLiliP02	0	PICTURE
1221	AspaAnthLiliS01	0	PICTURE
1222	AspaAnthLiliS02	0	PICTURE
1223	AspaConvMajaD01	0	PICTURE
1224	AspaConvMajaH01	0	PICTURE
1225	AspaConvMajaH02	0	PICTURE
1226	AspaConvMajaP01	0	PICTURE
1227	AspaConvMajaS01	0	PICTURE
1228	AspaMaiaBifoD01	0	PICTURE
1229	AspaMaiaBifoH01	0	PICTURE
1230	AspaMaiaBifoH02	0	PICTURE
1231	AspaMaiaBifoP01	0	PICTURE
1232	AspaMaiaBifoS01	0	PICTURE
1233	AspaMaiaBifoS02	0	PICTURE
1234	AspaPolyMultD01	0	PICTURE
1235	AspaPolyMultD02	0	PICTURE
1236	AspaPolyMultP01	0	PICTURE
1237	AspaPolyMultP02	0	PICTURE
1238	AspaPolyMultS01	0	PICTURE
1239	AspaPolyMultS02	0	PICTURE
1240	AspaPolyMultiH01	0	PICTURE
1241	AspaPolyOdorD01	0	PICTURE
1242	AspaPolyOdorD02	0	PICTURE
1243	AspaPolyOdorH01	0	PICTURE
1244	AspaPolyOdorH02	0	PICTURE
1245	AspaPolyOdorP01	0	PICTURE
1246	AspaPolyOdorP02	0	PICTURE
1247	AspaPolyVertD01	0	PICTURE
1248	AspaPolyVertH01	0	PICTURE
1249	AspaPolyVertP01	0	PICTURE
1250	AspaPolyVertS01	0	PICTURE
1251	AspaPolyVertS02	0	PICTURE
1252	AspaPolyVertS03	0	PICTURE
1253	AsplAsplRutaH01	0	PICTURE
1254	AsplAsplRutaP01	0	PICTURE
1255	AsplAsplRutaS01	0	PICTURE
1256	AsplAsplTricD01	0	PICTURE
1257	AsplAsplTricH01	0	PICTURE
1258	AsplAsplTricH02	0	PICTURE
1259	AsplAsplTricP01	0	PICTURE
1260	AsplAsplTricS01	0	PICTURE
1261	AsplAsplViriH01	0	PICTURE
1262	AsplAsplViriH02	0	PICTURE
1263	AsplAsplViriP01	0	PICTURE
1264	AsplAsplViriP02	0	PICTURE
1265	AsplAsplViriS01	0	PICTURE
1266	AsplPhylScolD01	0	PICTURE
1267	AsplPhylScolH01	0	PICTURE
1268	AsplPhylScolP01	0	PICTURE
1269	AsplPhylScolP02	0	PICTURE
1270	AsplPhylScolS01	0	PICTURE
1271	AsteAchiAtraD01	0	PICTURE
1272	AsteAchiAtraD02	0	PICTURE
1273	AsteAchiAtraD03	0	PICTURE
1274	AsteAchiAtraD04	0	PICTURE
1275	AsteAchiAtraH01	0	PICTURE
1276	AsteAchiAtraH02	0	PICTURE
1277	AsteAchiAtraP01	0	PICTURE
1278	AsteAchiAtraP02	0	PICTURE
1279	AsteAchiAtraS01	0	PICTURE
1280	AsteAchiMacrD01	0	PICTURE
1281	AsteAchiMacrH01	0	PICTURE
1282	AsteAchiMacrP01	0	PICTURE
1283	AsteAchiMacrS01	0	PICTURE
1284	AsteAchiMillD01	0	PICTURE
1285	AsteAchiMillD02	0	PICTURE
1286	AsteAchiMillH01	0	PICTURE
1287	AsteAchiMillH02	0	PICTURE
1288	AsteAchiMillP01	0	PICTURE
1289	AsteAchiMillP02	0	PICTURE
1290	AsteAchiMillS01	0	PICTURE
1291	AsteAchiMoscD01	0	PICTURE
1292	AsteAchiMoscD02	0	PICTURE
1293	AsteAchiMoscD03	0	PICTURE
1294	AsteAchiMoscH01	0	PICTURE
1295	AsteAchiMoscH02	0	PICTURE
1296	AsteAchiMoscP01	0	PICTURE
1297	AsteAchiMoscP02	0	PICTURE
1298	AsteAchiMoscS01	0	PICTURE
1299	AsteAchiMoscS02	0	PICTURE
1300	AsteAdenAlliD01	0	PICTURE
1301	AsteAdenAlliD02	0	PICTURE
1302	AsteAdenAlliD03	0	PICTURE
1303	AsteAdenAlliD04	0	PICTURE
1304	AsteAdenAlliH01	0	PICTURE
1305	AsteAdenAlliP01	0	PICTURE
1306	AsteAdenAlliP02	0	PICTURE
1307	AsteAdenAlliP03	0	PICTURE
1308	AsteAdenAlliS01	0	PICTURE
1309	AsteAdenGlabH01	0	PICTURE
1310	AsteAdenGlabP01	0	PICTURE
1311	AsteAdenGlabS01	0	PICTURE
1312	AsteAdenGlabS02	0	PICTURE
1313	AsteAnteDioiD01	0	PICTURE
1314	AsteAnteDioiD02	0	PICTURE
1315	AsteAnteDioiH01	0	PICTURE
1316	AsteAnteDioiH02	0	PICTURE
1317	AsteAnteDioiP01	0	PICTURE
1318	AsteAnteDioiP02	0	PICTURE
1319	AsteAnteDioiS01	0	PICTURE
1320	AsteAnteDioiS02	0	PICTURE
1321	AsteArniMontD01	0	PICTURE
1322	AsteArniMontH01	0	PICTURE
1323	AsteArniMontH02	0	PICTURE
1324	AsteArniMontP01	0	PICTURE
1325	AsteArniMontS01	0	PICTURE
1326	AsteArteAbsiD01	0	PICTURE
1327	AsteArteAbsiD02	0	PICTURE
1328	AsteArteAbsiH01	0	PICTURE
1329	AsteArteAbsiP01	0	PICTURE
1330	AsteArteAbsiP02	0	PICTURE
1331	AsteArteAbsiP03	0	PICTURE
1332	AsteArteAbsiS01	0	PICTURE
1333	AsteArteAbsiS02	0	PICTURE
1334	AsteArteCampD01	0	PICTURE
1335	AsteArteCampH01	0	PICTURE
1336	AsteArteCampP01	0	PICTURE
1337	AsteArteCampS01	0	PICTURE
1338	AsteArteVulgD01	0	PICTURE
1339	AsteArteVulgH01	0	PICTURE
1340	AsteArteVulgH02	0	PICTURE
1341	AsteArteVulgP01	0	PICTURE
1342	AsteArteVulgP02	0	PICTURE
1343	AsteArthAbsiH01	0	PICTURE
1344	AsteAsteAlpiD01	0	PICTURE
1345	AsteAsteAlpiD02	0	PICTURE
1346	AsteAsteAlpiH01	0	PICTURE
1347	AsteAsteAlpiH02	0	PICTURE
1348	AsteAsteAlpiP01	0	PICTURE
1349	AsteAsteAlpiP02	0	PICTURE
1350	AsteAsteAlpiS01	0	PICTURE
1351	AsteAsteAlpiS02	0	PICTURE
1352	AsteAsteBellD01	0	PICTURE
1353	AsteAsteBellD02	0	PICTURE
1354	AsteAsteBellH01	0	PICTURE
1355	AsteAsteBellH02	0	PICTURE
1356	AsteAsteBellP01	0	PICTURE
1357	AsteAsteBellP02	0	PICTURE
1358	AsteAsteBellS01	0	PICTURE
1359	AsteBellPereD01	0	PICTURE
1360	AsteBellPereD02	0	PICTURE
1361	AsteBellPereH01	0	PICTURE
1362	AsteBellPereP01	0	PICTURE
1363	AsteBellPereP02	0	PICTURE
1364	AsteBellPereS01	0	PICTURE
1365	AsteBellPereS02	0	PICTURE
1366	AsteCardDeflD01	0	PICTURE
1367	AsteCardDeflH01	0	PICTURE
1368	AsteCardDeflP01	0	PICTURE
1369	AsteCardDeflS01	0	PICTURE
1370	AsteCardPersD01	0	PICTURE
1371	AsteCardPersH01	0	PICTURE
1372	AsteCardPersH02	0	PICTURE
1373	AsteCardPersP01	0	PICTURE
1374	AsteCardPersP02	0	PICTURE
1375	AsteCardPersS01	0	PICTURE
1376	AsteCarlAcauD01	0	PICTURE
1377	AsteCarlAcauH01	0	PICTURE
1378	AsteCarlAcauH02	0	PICTURE
1379	AsteCarlAcauP01	0	PICTURE
1380	AsteCarlAcauP02	0	PICTURE
1381	AsteCarlAcauP03	0	PICTURE
1382	AsteCarlAcauS01	0	PICTURE
1383	AsteCentCyanD01	0	PICTURE
1384	AsteCentCyanD02	0	PICTURE
1385	AsteCentCyanD03	0	PICTURE
1386	AsteCentCyanH01	0	PICTURE
1387	AsteCentCyanH02	0	PICTURE
1388	AsteCentCyanP01	0	PICTURE
1389	AsteCentCyanP02	0	PICTURE
1390	AsteCentCyanS01	0	PICTURE
1391	AsteCentCyanS02	0	PICTURE
1392	AsteCentJaceD01	0	PICTURE
1393	AsteCentJaceH01	0	PICTURE
1394	AsteCentJaceH02	0	PICTURE
1395	AsteCentJaceP01	0	PICTURE
1396	AsteCentJaceS01	0	PICTURE
1397	AsteCentJaceS02	0	PICTURE
1398	AsteCentMontD01	0	PICTURE
1399	AsteCentMontD02	0	PICTURE
1400	AsteCentMontH01	0	PICTURE
1401	AsteCentMontP01	0	PICTURE
1402	AsteCentMontP02	0	PICTURE
1403	AsteCentMontS01	0	PICTURE
1404	AsteCentScabD01	0	PICTURE
1405	AsteCentScabH01	0	PICTURE
1406	AsteCentScabP01	0	PICTURE
1407	AsteCentScabS01	0	PICTURE
1408	AsteCentScabS02	0	PICTURE
1409	AsteCiceAlpiH01	0	PICTURE
1410	AsteCiceAlpiP01	0	PICTURE
1411	AsteCiceAlpiS01	0	PICTURE
1412	AsteCiceAlpiS02	0	PICTURE
